,seqname,source,feature,start,end,strand,ref_gene_id,reference_id,filename,transcript_length,molecularSubtype,Start_UTRref,End_UTRref,UTR_length,ref_UTR_length,UTR_diff,UTR_length (ln),UTR_type,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
18088,chr12,StringTie,transcript,120095099,120116753,-,RAB35,NM_001167606.2,SRR19969213,21654,Uninvolved,120095098,120097266,2168,2168,0,7.681560362559537,no change,1563.52602850969,0.366761666000528,0.104823757364172,3.49884105686413,0.0004672850449086,0.0096772298866822
16825,chr14,StringTie,transcript,91232532,91238675,-,GPR68,XM_006720262.3,SRR19969217,6143,Uninvolved,91232531,91233952,1421,1421,0,7.259116128097101,no change,534.502299533474,1.41268511339312,0.368679138699398,3.83174680937113,0.0001272366453863,0.0037190271558693
18146,chr10,StringTie,transcript,93591836,93601513,-,RBP4,NM_001323517.1,SRR19969216,9677,Uninvolved,93591835,93592074,239,239,0,5.476463551931511,no change,793.648031424274,-4.00775603411247,0.765829758282599,-5.23322055687678,1.66581769621692e-07,1.93177514833213e-05
18155,chr12,StringTie,transcript,55720393,55724705,+,RDH5,NM_002905.5,SRR19969213,4312,Uninvolved,55724545,55724705,160,160,0,5.075173815233827,no change,240.286595930611,-2.47998573732979,0.479748321727457,-5.16934739531753,2.34912867046154e-07,2.59714634857089e-05
18086,chr1,StringTie,transcript,205767986,205775466,-,RAB29,XM_006711606.3,SRR19969216,7480,Uninvolved,205767985,205770341,2356,2356,0,7.764720544771477,no change,983.497668365497,0.662711096800799,0.132757455579703,4.99189362967966,5.97901822457405e-07,5.32260691815189e-05
16765,chr17,StringTie,transcript,59220511,59275970,+,GDPD1,NM_182569.4,SRR19969213,55459,Uninvolved,59273773,59275970,2197,2197,0,7.69484807238461,no change,134.579916475084,0.691920169761306,0.166136936072019,4.16475821765103,3.11682691907246e-05,0.0012571987496571
16762,chr10,StringTie,transcript,47300197,47313577,+,GDF10,NM_004962.5,SRR19969217,13380,Uninvolved,47312792,47313577,785,785,0,6.665683717782408,no change,131.112733858397,-3.04923074255076,0.50291755288086,-6.06308275597832,1.3353691022479301e-09,3.62207552297445e-07
18163,chr12,StringTie,transcript,15107783,15221417,-,RERG,NM_032918.3,SRR19969213,113634,Uninvolved,15107782,15109109,1327,1327,0,7.190676034332207,no change,1020.61454497422,-1.91187974749817,0.278677119784087,-6.86055514345583,6.859345882145449e-12,3.8181505039458805e-09
17096,chr20,StringTie,transcript,45091214,45099707,-,KCNS1,XM_017027846.1,SRR19969218,8493,Uninvolved,45091213,45094869,3656,3656,0,8.204124932574041,no change,24.3713779834309,-2.35447436124739,0.805245671237436,-2.92392054418526,0.0034565296449486,0.0407286310697863
18164,chr12,aptardi,transcript,15108918,15221417,-,RERG,NM_032918.3,SRR19969213,112499,Uninvolved,15107782,15109109,192,1327,-1135,5.2574953720277815,shorter,1020.61454497422,-1.91187974749817,0.278677119784087,-6.86055514345583,6.859345882145449e-12,3.8181505039458805e-09
18169,chr15,StringTie,transcript,93035271,93073156,-,RGMA,NM_001166286.2,SRR19969217,37885,Uninvolved,93035270,93044997,9727,9727,0,9.18266080286944,no change,714.674996495572,-2.16944694072467,0.506822893834268,-4.28048331501395,1.86487869101654e-05,0.0008246743053774
16986,chr11,StringTie,transcript,2129117,2140943,-,IGF2,NM_001291862.3,SRR19969216,11826,Uninvolved,2129116,2132986,3870,3870,0,8.261009786023827,no change,3006.68807080207,-1.78687127364434,0.621944570856103,-2.87303942726716,0.004065433763216,0.0454439547114028
16885,chr2,StringTie,transcript,238238267,238240038,-,HES6,NM_018645.6,SRR19969216,1771,Uninvolved,238238266,238238826,560,560,0,6.327936783729195,no change,231.373962407246,2.03372949441229,0.538945566399546,3.77353414000364,0.0001609511825299,0.0044432750006212
17131,chr19,StringTie,transcript,50854915,50860764,+,KLK3,NM_001648.2,SRR19969213,5849,Uninvolved,50860127,50860764,637,637,0,6.456769655572163,no change,60.5511144714535,-5.03436711873706,1.49332949398921,-3.37123664871072,0.0007483154644502,0.0135297042298706
18170,chr15,StringTie,transcript,93035271,93089211,-,RGMA,NM_020211.3,SRR19969217,53940,Uninvolved,93035270,93044997,9727,9727,0,9.18266080286944,no change,719.254038664418,-2.1666317206623,0.502148276490455,-4.31472499677788,1.59801705960227e-05,0.0007272937507025
16757,chr15,StringTie,transcript,40764068,40767708,+,GCHFR,NM_005258.3,SRR19969216,3640,Uninvolved,40767349,40767708,359,359,0,5.883322388488279,no change,587.603626264727,1.75467620270352,0.488265137671875,3.59369544807171,0.0003260208868837,0.0075477667385497
16742,chr11,StringTie,transcript,22674774,22813001,+,GAS2,NM_005256.5,SRR19969216,138227,Uninvolved,22812016,22813001,985,985,0,6.892641641172089,no change,31.8992151314601,-2.04270055441267,0.543035410520545,-3.76163416756666,0.0001688068299078,0.0045982262139952
18084,chr1,StringTie,transcript,205767986,205775455,-,RAB29,XM_017002748.1,SRR19969213,7469,Uninvolved,205767985,205770341,2356,2356,0,7.764720544771477,no change,1025.23772122899,0.666794686919643,0.133360621622926,4.9999368539612,5.73490934298603e-07,5.1584610396985e-05
17140,chr12,StringTie,transcript,52233243,52248921,+,KRT7,NM_005556.4,SRR19969216,15678,Uninvolved,52248760,52248921,161,161,0,5.081404364984463,no change,13917.2470555385,1.14621600015322,0.3636388450906,3.15207249068137,0.0016211602088553,0.023683872595844
16917,chr13,StringTie,transcript,30459850,30464743,-,HMGB1,XM_024449341.1,SRR19969218,4893,Uninvolved,30459849,30461356,1507,1507,0,7.317876198626496,no change,9049.53239670794,0.507645597383596,0.175797711987466,2.88766896704429,0.003881080910628,0.0441519920037676
18098,chr1,StringTie,transcript,174874419,174995308,+,RABGAP1L,XM_017002996.1,SRR19969213,120889,Uninvolved,174990001,174995308,5307,5307,0,8.576781982827894,no change,716.347653882047,0.611011270101482,0.196442508702845,3.1103821374311,0.0018684544619173,0.0261346827205755
18129,chr12,StringTie,transcript,25958682,26072869,+,RASSF8,NM_001394099.1,SRR19969213,114187,Uninvolved,26068818,26072869,4051,4051,0,8.30671904320269,no change,609.712878718384,-0.608318244987577,0.181897887363894,-3.34428427841282,0.0008249515812636,0.0145175602945512
16944,chr16,StringTie,transcript,25691959,26137685,+,HS3ST4,NM_006040.3,SRR19969216,445726,Uninvolved,26136248,26137685,1437,1437,0,7.270312886079025,no change,29.8828694708021,-4.7778199089326,1.41393405060681,-3.37909671733426,0.0007272441851101,0.0132667660363221
16904,chr17,StringTie,transcript,55264960,55325065,+,HLF,XM_005257269.3,SRR19969213,60105,Uninvolved,55320879,55325065,4186,4186,0,8.339500903005945,no change,301.191424143318,-3.42835355574788,0.799037900771798,-4.29060192568639,1.78189477641802e-05,0.0007934916892024
17043,chr16,StringTie,transcript,19718271,19858467,+,IQCK,NM_001305121.3,SRR19969213,140196,Uninvolved,19856548,19858467,1919,1919,0,7.5595594960077,no change,700.543205159302,-0.759634406570735,0.0883552046674949,-8.59750604878852,8.14670878438688e-18,1.39065405177322e-14
16485,chr11,StringTie,transcript,119096505,119101884,-,DPAGT1,XM_011542648.2,SRR19969218,5379,Uninvolved,119096504,119096997,493,493,0,6.20050917404269,no change,892.026840738244,0.576869637066416,0.184364627118624,3.12896050659027,0.0017542588488572,0.0249489828242383
16941,chr2,StringTie,transcript,20617818,20651098,-,HS1BP3,NM_022460.4,SRR19969217,33280,Uninvolved,20617817,20618986,1169,1169,0,7.063903961472068,no change,796.674836238086,0.608480795694206,0.151743804021431,4.00992185228381,6.07388468810948e-05,0.0021269561298684
17058,chr15,aptardi,transcript,88639016,88655714,+,ISG20,NM_002201.6,SRR19969218,16698,Uninvolved,88655531,88656483,183,952,-769,5.209486152841421,shorter,749.889894060881,1.76973575853625,0.413510589023926,4.27978340944941,1.87075279659075e-05,0.0008258793018494
16950,chr12,StringTie,transcript,56752453,56787790,+,HSD17B6,XM_011538927.1,SRR19969213,35337,Uninvolved,56787342,56787790,448,448,0,6.104793232414985,no change,182.901963878721,1.39653223098005,0.44810978807628,3.11649570739196,0.0018301434494259,0.0257303201284598
18114,chr12,StringTie,transcript,130872066,130877678,+,RAN,NM_001300797.2,SRR19969216,5612,Uninvolved,130875926,130877678,1752,1752,0,7.468513271496337,no change,4855.42794194825,0.484626790562933,0.15366205678396,3.15384813079972,0.0016113291491811,0.023576231503208
16949,chr12,StringTie,transcript,56752449,56787790,+,HSD17B6,XM_011538926.1,SRR19969213,35341,Uninvolved,56787342,56787790,448,448,0,6.104793232414985,no change,182.901963878721,1.39653223098005,0.44810978807628,3.11649570739196,0.0018301434494259,0.0257303201284598
18115,chr12,aptardi,transcript,130872066,130876281,+,RAN,NM_001300797.2,SRR19969216,4215,Uninvolved,130875926,130877678,355,1752,-1397,5.872117789475416,shorter,4855.42794194825,0.484626790562933,0.15366205678396,3.15384813079972,0.0016113291491811,0.023576231503208
18116,chr12,aptardi,transcript,130872066,130876381,+,RAN,NM_001300797.2,SRR19969216,4315,Uninvolved,130875926,130877678,455,1752,-1297,6.12029741895095,shorter,4855.42794194825,0.484626790562933,0.15366205678396,3.15384813079972,0.0016113291491811,0.023576231503208
18117,chr12,aptardi,transcript,130872066,130876681,+,RAN,NM_001300797.2,SRR19969216,4615,Uninvolved,130875926,130877678,755,1752,-997,6.626717749249025,shorter,4855.42794194825,0.484626790562933,0.15366205678396,3.15384813079972,0.0016113291491811,0.023576231503208
18118,chr12,StringTie,transcript,130872096,130877678,+,RAN,XM_017019773.1,SRR19969216,5582,Uninvolved,130875845,130877678,1833,1833,0,7.513709247839705,no change,4855.24856943545,0.484755020807491,0.153587801257816,3.15620782925183,0.0015983492873983,0.0234440188976903
17055,chr16,StringTie,transcript,54931518,54934485,+,IRX5,XM_011522809.1,SRR19969218,2967,Uninvolved,54933873,54934485,612,612,0,6.416732282512326,no change,1015.95654370487,-0.663144693323234,0.205270796600759,-3.23058469253673,0.0012353729869848,0.0195839353679701
18099,chr1,StringTie,transcript,174964778,174995308,+,RABGAP1L,NM_001243764.2,SRR19969213,30530,Uninvolved,174990001,174995308,5307,5307,0,8.576781982827894,no change,623.37191849981,0.584084743545606,0.18731825434316,3.11814107810115,0.0018199566404795,0.0256271193196249
17057,chr15,StringTie,transcript,88639016,88656483,+,ISG20,NM_002201.6,SRR19969218,17467,Uninvolved,88655531,88656483,952,952,0,6.858565034791365,no change,749.889894060881,1.76973575853625,0.413510589023926,4.27978340944941,1.87075279659075e-05,0.0008258793018494
16939,chr2,StringTie,transcript,10302879,10427617,+,HPCAL1,XM_011510349.2,SRR19969213,124738,Uninvolved,10426723,10427617,894,894,0,6.795705775173514,no change,951.71161266752,0.632995196696912,0.148852338973356,4.25250420022097,2.11393250464634e-05,0.0009078776344845
18315,chr1,StringTie,transcript,41027202,41242306,-,SCMH1,NM_001172222.3,SRR19969216,215104,Uninvolved,41027201,41028193,992,992,0,6.899723107284872,no change,888.136352064981,-0.436654651642978,0.129187509009237,-3.38000674362222,0.0007248405131669,0.0132342315371815
16730,chr19,StringTie,transcript,35139135,35143109,+,FXYD1,NM_001278717.2,SRR19969216,3974,Uninvolved,35142742,35142771,367,29,338,5.905361848054571,longer,500.799903808631,-2.76119343067493,0.890951962815342,-3.09914961290367,0.001940769877272,0.0269226356384912
16938,chr2,StringTie,transcript,10302124,10427617,+,HPCAL1,XM_017003952.1,SRR19969213,125493,Uninvolved,10426821,10427617,796,796,0,6.679599185844383,no change,915.603017889401,0.630571836209725,0.149195628497472,4.22647662374644,2.37378919237988e-05,0.0010049825897606
18126,chr1,StringTie,transcript,206557164,206589448,+,RASSF5,NM_182665.4,SRR19969213,32284,Uninvolved,206586978,206589448,2470,2470,0,7.8119734296220225,no change,856.704800057579,0.812123123675577,0.266932840006617,3.04242491727674,0.0023468035557499,0.0310320049605907
17067,chr20,StringTie,transcript,3209498,3227449,+,ITPA,NM_001324240.2,SRR19969213,17951,Uninvolved,3226688,3227449,761,761,0,6.634633357861686,no change,717.602427787782,0.50476126442193,0.149828791546134,3.36892034710504,0.000754632332218,0.0136246733838034
16919,chr13,aptardi,transcript,30460734,30464743,-,HMGB1,XM_024449341.1,SRR19969218,4009,Uninvolved,30459849,30461356,623,1507,-884,6.434546518787453,shorter,9049.53239670794,0.507645597383596,0.175797711987466,2.88766896704429,0.003881080910628,0.0441519920037676
17074,chr19,StringTie,transcript,50505998,50511204,-,JOSD2,XM_011526434.2,SRR19969213,5206,Uninvolved,50505997,50506172,175,175,0,5.1647859739235145,no change,606.005185490583,0.653271252901364,0.171144092963339,3.81708326352405,0.0001350386082768,0.0038780737692343
17085,chr10,StringTie,transcript,101825971,101843875,-,KCNIP2,XM_005269730.2,SRR19969213,17904,Uninvolved,101825970,101827207,1237,1237,0,7.120444372392488,no change,344.09863807925,-3.80699339581239,0.684479160068962,-5.56188357207083,2.6687832742627e-08,4.07239150739877e-06
18127,chr1,aptardi,transcript,206557164,206589325,+,RASSF5,NM_182665.4,SRR19969213,32161,Uninvolved,206586978,206589448,2347,2470,-123,7.760893195851024,shorter,856.704800057579,0.812123123675577,0.266932840006617,3.04242491727674,0.0023468035557499,0.0310320049605907
16918,chr13,aptardi,transcript,30460834,30464743,-,HMGB1,XM_024449341.1,SRR19969218,3909,Uninvolved,30459849,30461356,523,1507,-984,6.259581464064923,shorter,9049.53239670794,0.507645597383596,0.175797711987466,2.88766896704429,0.003881080910628,0.0441519920037676
16741,chr11,StringTie,transcript,22666611,22813001,+,GAS2,NM_001391934.1,SRR19969216,146390,Uninvolved,22812016,22813001,985,985,0,6.892641641172089,no change,32.2827716085201,-2.06392717846374,0.549027493818757,-3.75924193542313,0.0001704289707292,0.0046364937115559
18083,chr1,StringTie,transcript,205767986,205775482,-,RAB29,NM_001135664.2,SRR19969216,7496,Uninvolved,205767985,205770341,2356,2356,0,7.764720544771477,no change,999.622717150844,0.666891590924245,0.13124375592175,5.08132052637887,3.7482004355533e-07,3.77848117293029e-05
16956,chr12,StringTie,transcript,119178931,119194746,+,HSPB8,NM_014365.3,SRR19969218,15815,Uninvolved,119193858,119194746,888,888,0,6.78897174299217,no change,555.652632703304,-1.17565181989793,0.403098040938256,-2.91654064396211,0.0035393660605123,0.0414347914468864
16544,chr17,StringTie,transcript,7307981,7311011,+,EIF5A,XM_011523710.2,SRR19969213,3030,Uninvolved,7310287,7311011,724,724,0,6.584791392385716,no change,550.819662481528,-2.78153087384226,0.809692941106828,-3.43529100061066,0.0005919178424003,0.0113993859410127
18514,chr16,StringTie,transcript,29662963,29670876,+,SPN,NM_001030288.4,SRR19969213,7913,Uninvolved,29664931,29670876,5945,5945,0,8.690305809124883,no change,845.428253340171,1.42597862273697,0.44678474494802,3.19164572842091,0.0014146472835129,0.021495135981876
18330,chr14,StringTie,transcript,24439766,24442843,-,SDR39U1,NM_001290292.3,SRR19969217,3077,Uninvolved,24439765,24440082,317,317,0,5.75890177387728,no change,1502.70968723101,-0.418393536652492,0.137180711346018,-3.04994435841025,0.0022888376604613,0.0304155402482267
16531,chr2,StringTie,transcript,55865970,55924137,-,EFEMP1,XM_017003586.2,SRR19969213,58167,Uninvolved,55865969,55867072,1103,1103,0,7.005789019253503,no change,4110.07173771186,-1.23549460995558,0.320012828867825,-3.86076587718888,0.0001130321705569,0.0034202450171884
18317,chr1,StringTie,transcript,151166144,151170296,+,SCNM1,NM_024041.4,SRR19969216,4152,Uninvolved,151169085,151170296,1211,1211,0,7.099201743553092,no change,690.902789822771,0.517107794939335,0.180877889352426,2.85887786943264,0.0042514243039721,0.0469947200777362
18320,chr2,StringTie,transcript,20200797,20225130,-,SDC1,NM_002997.5,SRR19969216,24333,Uninvolved,20200796,20202765,1969,1969,0,7.585281078639126,no change,11686.7002583107,2.25577503798899,0.552088429946876,4.08589442493125,4.39073414898938e-05,0.0016679552593557
16541,chr20,aptardi,transcript,34089406,34112243,-,EIF2S2,NM_001316364.2,SRR19969216,22837,Uninvolved,34088308,34089729,324,1421,-1097,5.780743515792329,shorter,2358.61156642298,0.658429334168273,0.0852666921753596,7.72199926337176,1.14519055888297e-14,1.2017554630455e-11
18321,chr2,aptardi,transcript,20201436,20225130,-,SDC1,NM_002997.5,SRR19969216,23694,Uninvolved,20200796,20202765,1330,1969,-639,7.1929342212158,shorter,11686.7002583107,2.25577503798899,0.552088429946876,4.08589442493125,4.39073414898938e-05,0.0016679552593557
16540,chr20,StringTie,transcript,34088309,34112243,-,EIF2S2,NM_001316364.2,SRR19969216,23934,Uninvolved,34088308,34089729,1421,1421,0,7.259116128097101,no change,2358.61156642298,0.658429334168273,0.0852666921753596,7.72199926337176,1.14519055888297e-14,1.2017554630455e-11
18329,chr14,StringTie,transcript,24439766,24442776,-,SDR39U1,NM_001308075.2,SRR19969217,3010,Uninvolved,24439765,24440082,317,317,0,5.75890177387728,no change,1503.51697531327,-0.419737563795388,0.137155202133893,-3.06031092707394,0.0022110731733942,0.0295793995921601
16536,chr11,aptardi,transcript,64852658,64878621,-,EHD1,NM_006795.4,SRR19969213,25963,Uninvolved,64851641,64854332,1675,2691,-1016,7.423568444259167,shorter,2270.80235495021,0.672674545164295,0.210004187555478,3.20314824668242,0.0013593398669349,0.0209675717836401
16535,chr11,StringTie,transcript,64851642,64878621,-,EHD1,NM_006795.4,SRR19969213,26979,Uninvolved,64851641,64854332,2691,2691,0,7.897668150726906,no change,2270.80235495021,0.672674545164295,0.210004187555478,3.20314824668242,0.0013593398669349,0.0209675717836401
16533,chr2,aptardi,transcript,55866435,55924137,-,EFEMP1,XM_017003586.2,SRR19969213,57702,Uninvolved,55865969,55867072,638,1103,-465,6.45833828334479,shorter,4110.07173771186,-1.23549460995558,0.320012828867825,-3.86076587718888,0.0001130321705569,0.0034202450171884
16532,chr2,aptardi,transcript,55866535,55924137,-,EFEMP1,XM_017003586.2,SRR19969213,57602,Uninvolved,55865969,55867072,538,1103,-565,6.2878585601617845,shorter,4110.07173771186,-1.23549460995558,0.320012828867825,-3.86076587718888,0.0001130321705569,0.0034202450171884
16503,chr20,StringTie,transcript,31861077,31870231,-,DUSP15,NM_177991.3,SRR19969213,9154,Uninvolved,31861076,31861402,326,326,0,5.786897381366708,no change,91.2959437343351,-2.8818272082212,0.866244170706652,-3.3268070431808,0.0008784718029451,0.0152274006536769
18071,chr2,aptardi,transcript,65088091,65130106,-,RAB1A,NM_004161.5,SRR19969218,42015,Uninvolved,65086853,65088492,402,1639,-1237,5.996452088619021,shorter,4922.18271965846,0.56683162752168,0.1631109393539,3.47512944114578,0.0005106069026097,0.0102865396244713
18072,chr2,StringTie,transcript,65086854,65130132,-,RAB1A,XM_005264468.2,SRR19969217,43278,Uninvolved,65086853,65088492,1639,1639,0,7.40184157874383,no change,4914.97156484909,0.568133719885815,0.163225442640829,3.48066888772953,0.0005001633854851,0.010131948985778
16502,chr20,StringTie,transcript,31861077,31870527,-,DUSP15,NM_080611.5,SRR19969213,9450,Uninvolved,31861076,31861402,326,326,0,5.786897381366708,no change,89.4212103470558,-2.81457108915048,0.879671040922008,-3.19957229261571,0.001376316656279,0.0211250828721713
18331,chr18,StringTie,transcript,59148184,59158837,+,SEC11C,XM_017026073.1,SRR19969213,10653,Uninvolved,59158685,59158837,152,152,0,5.0238805208462765,no change,1194.94566396652,0.645032603210057,0.178227739799772,3.61914819732726,0.0002955743405631,0.0069784075932112
16500,chr11,StringTie,transcript,59172132,59208588,+,DTX4,NM_015177.2,SRR19969217,36456,Uninvolved,59204909,59208588,3679,3679,0,8.210396255104774,no change,1242.20667732521,1.35682926658927,0.466047299128965,2.91135528330528,0.0035986456673356,0.041956125144005
18340,chr17,StringTie,transcript,77454027,77500593,+,SEPTIN9,NM_001293698.2,SRR19969216,46566,Uninvolved,77498658,77500593,1935,1935,0,7.567862605463882,no change,6467.73650371774,0.575766157910375,0.179441693076902,3.20865317328244,0.001333582533072,0.020674889486448
17172,chr12,StringTie,transcript,51048320,51058923,+,LETMD1,XM_017019160.2,SRR19969213,10603,Uninvolved,51058358,51058923,565,565,0,6.336825731146441,no change,448.001896632707,-0.867748118343417,0.220085518915476,-3.94277698332653,8.05435457909687e-05,0.0026535429730917
16499,chr15,StringTie,transcript,49621032,49640183,+,DTWD1,XM_017022423.2,SRR19969217,19151,Uninvolved,49637415,49640183,2768,2768,0,7.92588031673756,no change,415.463218269347,-0.914961800918969,0.210950656251319,-4.33732616517161,1.44226520780228e-05,0.0006765488905564
16498,chr15,aptardi,transcript,49621053,49644030,+,DTWD1,XM_017022419.1,SRR19969216,22977,Uninvolved,49643578,49645136,452,1558,-1106,6.113682179832232,shorter,542.893197430187,-0.892107105698476,0.236064030107876,-3.77908953469447,0.0001574028247332,0.0043651053528159
16497,chr15,aptardi,transcript,49621053,49643730,+,DTWD1,XM_017022419.1,SRR19969216,22677,Uninvolved,49643578,49645136,152,1558,-1406,5.0238805208462765,shorter,542.893197430187,-0.892107105698476,0.236064030107876,-3.77908953469447,0.0001574028247332,0.0043651053528159
17173,chr12,StringTie,transcript,51048318,51058923,+,LETMD1,XM_017019162.1,SRR19969213,10605,Uninvolved,51058358,51058923,565,565,0,6.336825731146441,no change,449.732215060073,-0.895412961942878,0.233865184400381,-3.82875700048587,0.0001287920934654,0.0037517034261684
16496,chr15,StringTie,transcript,49621053,49645136,+,DTWD1,XM_017022419.1,SRR19969216,24083,Uninvolved,49643578,49645136,1558,1558,0,7.351158226430694,no change,542.893197430187,-0.892107105698476,0.236064030107876,-3.77908953469447,0.0001574028247332,0.0043651053528159
16221,chr19,aptardi,transcript,1269332,1272626,+,CIRBP,NM_001280.3,SRR19969217,3294,Uninvolved,1272443,1273172,183,729,-546,5.209486152841421,shorter,7377.8447285808,-1.05415802257443,0.28236822523884,-3.73327424388056,0.000189006605156,0.0050401498920457
17999,chr19,StringTie,transcript,40393764,40413364,-,PRX,NM_020956.2,SRR19969216,19600,Uninvolved,40393763,40398556,4793,4793,0,8.474911799159631,no change,267.194442245167,-1.16014107662007,0.315662727189837,-3.67525519071618,0.0002376117896747,0.0060466084247468
17167,chr7,StringTie,transcript,128241278,128257629,+,LEP,NM_000230.3,SRR19969217,16351,Uninvolved,128254763,128257629,2866,2866,0,7.960672608388117,no change,284.602235800835,-6.01689086465796,1.53102104789518,-3.92998572614652,8.49509044275801e-05,0.0027603869264582
18197,chr12,StringTie,transcript,8697991,8777191,+,RIMKLB,NM_001352269.2,SRR19969218,79200,Uninvolved,8773784,8777191,3407,3407,0,8.133587417660966,no change,636.97453558259,-0.595227628673582,0.209465207316072,-2.84165392573009,0.0044880180767243,0.0489256643639911
17671,chr12,StringTie,transcript,95657807,95790764,-,NTN4,NM_021229.4,SRR19969213,132957,Uninvolved,95657806,95659085,1279,1279,0,7.153833801578843,no change,3183.24513114288,-2.20434936086782,0.178623858193921,-12.340733108982,5.46559415174808e-35,1.7552471754548298e-30
18198,chr12,StringTie,transcript,8713859,8783093,+,RIMKLB,XM_024449088.1,SRR19969218,69234,Uninvolved,8773784,8777802,9309,4018,5291,9.13873695311649,longer,654.414729641554,-0.624247374082775,0.183620899259071,-3.39965318001206,0.0006747137519447,0.0125517150256432
17141,chr12,StringTie,transcript,52233592,52248921,+,KRT7,XM_017019294.1,SRR19969216,15329,Uninvolved,52248760,52248921,161,161,0,5.081404364984463,no change,12547.9373646284,1.143196446612,0.346804542802634,3.29637102609292,0.0009794257337299,0.0164340706404344
18173,chr10,StringTie,transcript,119499817,119542719,-,RGS10,NM_001005339.2,SRR19969213,42902,Uninvolved,119499816,119500112,296,296,0,5.69035945432406,no change,828.62897257863,0.986888285238011,0.173404511766834,5.69124917905836,1.26113307176604e-08,2.31419571342693e-06
16703,chr2,StringTie,transcript,163602611,163622605,-,FIGN,XM_017004419.1,SRR19969216,19994,Uninvolved,163602610,163609551,6941,6941,0,8.845201135339584,no change,90.8366994388943,-1.86216850239481,0.54446903292017,-3.42015503142093,0.0006258545745589,0.0118933735731755
18174,chr10,StringTie,transcript,119499817,119536586,-,RGS10,NM_002925.4,SRR19969213,36769,Uninvolved,119499816,119500112,296,296,0,5.69035945432406,no change,827.865459952362,0.984888427937196,0.173816695310758,5.6662475729179,1.4595859339669e-08,2.45551838084161e-06
18186,chr1,StringTie,transcript,38885807,38941830,-,RHBDL2,NM_017821.5,SRR19969216,56023,Uninvolved,38885806,38886503,697,697,0,6.546785410760524,no change,135.387782229809,1.09855715168784,0.34243111045009,3.20811140741243,0.0013360973103306,0.0207063544670617
16684,chr1,StringTie,transcript,161541759,161549818,-,FCGR3A,NM_000569.8,SRR19969218,8059,Uninvolved,161541758,161543011,1253,1253,0,7.133295954896068,no change,3183.88450955354,2.09695047959913,0.43854392378542,4.78162018868871,1.73887988075706e-06,0.0001215848364903
18076,chr2,aptardi,transcript,65088091,65130132,-,RAB1A,XM_005264468.2,SRR19969218,42041,Uninvolved,65086853,65088492,402,1639,-1237,5.996452088619021,shorter,4914.97156484909,0.568133719885815,0.163225442640829,3.48066888772953,0.0005001633854851,0.010131948985778
16683,chr1,StringTie,transcript,161215295,161219245,+,FCER1G,NM_004106.2,SRR19969213,3950,Uninvolved,161218943,161219245,302,302,0,5.71042701737487,no change,1180.2701425186,1.31953760387441,0.3716763270448,3.55023311375802,0.0003848901702787,0.0084837772602221
17150,chr1,StringTie,transcript,30732469,30757840,-,LAPTM5,XM_011542098.2,SRR19969216,25371,Uninvolved,30732468,30733827,1359,1359,0,7.214504414151143,no change,7476.37690483038,1.70140430370209,0.399637513830874,4.25736885257003,2.06846927727606e-05,0.0008907428445763
16671,chr19,StringTie,transcript,39024021,39032549,-,FBXO27,NM_178820.5,SRR19969216,8528,Uninvolved,39024020,39025410,1390,1390,0,7.237059026124737,no change,193.393202197773,-0.9663914142771,0.324027281206966,-2.98243842517642,0.0028596216483184,0.0359199604799975
17906,chr14,StringTie,transcript,20469406,20477089,+,PNP,NM_000270.4,SRR19969216,7683,Uninvolved,20476601,20477089,488,488,0,6.190315405853148,no change,1339.55904178515,1.75151576430219,0.375504140010549,4.66443795866801,3.09461676851169e-06,0.0001893840374787
18306,chr10,StringTie,transcript,75111656,75182123,+,SAMD8,NM_144660.3,SRR19969217,70467,Uninvolved,75176254,75182123,5869,5869,0,8.677439540558334,no change,765.690552141808,-0.474506340327936,0.16339691538776,-2.90401039212936,0.0036841593106258,0.0425462908084238
18073,chr2,aptardi,transcript,65087891,65130132,-,RAB1A,XM_005264468.2,SRR19969217,42241,Uninvolved,65086853,65088492,602,1639,-1037,6.400257445308821,shorter,4914.97156484909,0.568133719885815,0.163225442640829,3.48066888772953,0.0005001633854851,0.010131948985778
18075,chr2,aptardi,transcript,65088191,65130132,-,RAB1A,XM_005264468.2,SRR19969218,41941,Uninvolved,65086853,65088492,302,1639,-1337,5.71042701737487,shorter,4914.97156484909,0.568133719885815,0.163225442640829,3.48066888772953,0.0005001633854851,0.010131948985778
16619,chr1,aptardi,transcript,94529297,94541759,-,F3,NM_001178096.2,SRR19969216,12462,Uninvolved,94529172,94530470,1174,1298,-124,7.068172000388042,shorter,474.331068528774,-0.919922767616827,0.296960547914231,-3.09779455243503,0.0019496653818047,0.0270313905318322
16618,chr1,StringTie,transcript,94529173,94541759,-,F3,NM_001178096.2,SRR19969216,12586,Uninvolved,94529172,94530470,1298,1298,0,7.168579897264035,no change,474.331068528774,-0.919922767616827,0.296960547914231,-3.09779455243503,0.0019496653818047,0.0270313905318322
17154,chr1,StringTie,transcript,203765183,203776372,+,LAX1,NM_001136190.2,SRR19969218,11189,Uninvolved,203774681,203776372,1691,1691,0,7.43307534889858,no change,234.076235440941,2.27216286227605,0.415135012275656,5.4733105979683,4.41704937277898e-08,6.39702673076247e-06
